Development Name,Borough,Account Name,Location,Meter AMR,Meter Scope,TDS #,EDP,RC Code,Funding Source,AMP #,Vendor Name,UMIS BILL ID,Revenue Month,Service Start Date,Service End Date,# days,Meter Number,Estimated,Current Charges,Rate Class,Bill Analyzed,Consumption (HCF),Water&Sewer Charges,Other Charges
EAST 165TH STREET-BRYANT AVENUE,BRONX,EAST 165TH STREET-BRYANT AVENUE,BLD 03,AMR,BLD 03,304,552,B030400,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,4379860,2015-08,07/22/2015,08/20/2015,29,I13017730,N,4332.01,Basic Water and Sewer,Yes,439,4332.01,0
EAST 165TH STREET-BRYANT AVENUE,BRONX,EAST 165TH STREET-BRYANT AVENUE,BLD 01,AMR,BLD 01,304,552,B030400,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,2585618,2013-01,07/15/2012,01/17/2013,186,E14834236,N,17226.56,Basic Water and Sewer,Yes,3676,32275.65,-15049.09
EAST 165TH STREET-BRYANT AVENUE,BRONX,EAST 165TH STREET-BRYANT AVENUE,BLD 01,AMR,BLD 01,304,552,B030400,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,2735535,2013-04,01/17/2013,04/22/2013,95,E14834236,N,15883.20,Basic Water and Sewer,Yes,1809,15883.2,0
EAST 165TH STREET-BRYANT AVENUE,BRONX,EAST 165TH STREET-BRYANT AVENUE,BLD 01,AMR,BLD 01,304,552,B030400,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,2784624,2013-05,04/22/2013,05/21/2013,29,E14834236,N,4951.98,Basic Water and Sewer,Yes,564,4951.98,0
EAST 165TH STREET-BRYANT AVENUE,BRONX,EAST 165TH STREET-BRYANT AVENUE,BLD 01,AMR,BLD 01,304,552,B030400,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,2817973,2013-06,05/21/2013,06/23/2013,33,E14834236,N,5531.46,Basic Water and Sewer,Yes,630,5531.46,0
EAST 165TH STREET-BRYANT AVENUE,BRONX,EAST 165TH STREET-BRYANT AVENUE,BLD 01,AMR,BLD 01,304,552,B030400,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,2869707,2013-07,06/23/2013,07/19/2013,26,E14834236,N,3930.06,Basic Water and Sewer,Yes,430,3930.06,0
EAST 165TH STREET-BRYANT AVENUE,BRONX,EAST 165TH STREET-BRYANT AVENUE,BLD 01,AMR,BLD 01,304,552,B030400,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,2917380,2013-08,07/19/2013,08/23/2013,35,E14834236,Y,6249.46,Basic Water and Sewer,Yes,674,6249.46,0
EAST 165TH STREET-BRYANT AVENUE,BRONX,EAST 165TH STREET-BRYANT AVENUE,BLD 01,AMR,BLD 01,304,552,B030400,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,2973665,2013-09,08/23/2013,09/25/2013,33,E14834236,Y,5897.12,Basic Water and Sewer,Yes,636,5897.12,0
EAST 165TH STREET-BRYANT AVENUE,BRONX,EAST 165TH STREET-BRYANT AVENUE,BLD 01,AMR,BLD 01,304,552,B030400,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3048089,2013-10,09/25/2013,10/25/2013,30,E14834236,Y,5359.33,Basic Water and Sewer,Yes,578,5359.33,0
EAST 165TH STREET-BRYANT AVENUE,BRONX,EAST 165TH STREET-BRYANT AVENUE,BLD 01,AMR,BLD 01,304,552,B030400,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3084043,2013-11,10/25/2013,11/24/2013,30,E14834236,Y,5359.33,Basic Water and Sewer,Yes,578,5359.33,0
EAST 165TH STREET-BRYANT AVENUE,BRONX,EAST 165TH STREET-BRYANT AVENUE,BLD 01,AMR,BLD 01,304,552,B030400,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3148225,2013-12,11/24/2013,12/26/2013,32,E14834236,Y,5720.95,Basic Water and Sewer,Yes,617,5720.95,0
EAST 165TH STREET-BRYANT AVENUE,BRONX,EAST 165TH STREET-BRYANT AVENUE,BLD 01,AMR,BLD 01,304,552,B030400,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3189901,2014-01,12/26/2013,01/25/2014,30,E14834236,Y,5285.15,Basic Water and Sewer,Yes,570,5285.15,0
EAST 165TH STREET-BRYANT AVENUE,BRONX,EAST 165TH STREET-BRYANT AVENUE,BLD 01,AMR,BLD 01,304,552,B030400,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3252687,2014-02,01/25/2014,02/23/2014,29,E14834236,Y,5108.98,Basic Water and Sewer,Yes,551,5108.98,0
EAST 165TH STREET-BRYANT AVENUE,BRONX,EAST 165TH STREET-BRYANT AVENUE,BLD 01,AMR,BLD 01,304,552,B030400,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3339316,2014-03,02/23/2014,03/26/2014,31,E14834236,Y,5461.33,Basic Water and Sewer,Yes,589,5461.33,0
EAST 165TH STREET-BRYANT AVENUE,BRONX,EAST 165TH STREET-BRYANT AVENUE,BLD 01,AMR,BLD 01,304,552,B030400,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3374383,2014-04,03/26/2014,04/21/2014,26,E14834236,N,2327.32,Basic Water and Sewer,Exception,251,2327.32,0
EAST 165TH STREET-BRYANT AVENUE,BRONX,EAST 165TH STREET-BRYANT AVENUE,BLD 01,AMR,BLD 01,304,552,B030400,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3453220,2014-05,04/21/2014,05/21/2014,30,E14834236,N,4988.44,Basic Water and Sewer,Yes,538,4988.44,0
EAST 165TH STREET-BRYANT AVENUE,BRONX,EAST 165TH STREET-BRYANT AVENUE,BLD 01,AMR,BLD 01,304,552,B030400,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3504633,2014-06,05/21/2014,06/22/2014,32,E14834236,N,5275.88,Basic Water and Sewer,Yes,569,5275.88,0
EAST 165TH STREET-BRYANT AVENUE,BRONX,EAST 165TH STREET-BRYANT AVENUE,BLD 01,AMR,BLD 01,304,552,B030400,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3575145,2014-07,06/22/2014,07/22/2014,30,E14834236,N,5479.71,Basic Water and Sewer,Yes,576,5479.71,0
EAST 165TH STREET-BRYANT AVENUE,BRONX,EAST 165TH STREET-BRYANT AVENUE,BLD 01,AMR,BLD 01,304,552,B030400,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3630318,2014-08,07/22/2014,08/21/2014,30,E14834236,Y,5625.22,Basic Water and Sewer,Yes,587,5625.22,0
EAST 165TH STREET-BRYANT AVENUE,BRONX,EAST 165TH STREET-BRYANT AVENUE,BLD 01,AMR,BLD 01,304,552,B030400,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3690677,2014-09,08/21/2014,09/24/2014,34,E14834236,Y,5941.46,Basic Water and Sewer,Yes,620,5941.46,0
EAST 165TH STREET-BRYANT AVENUE,BRONX,EAST 165TH STREET-BRYANT AVENUE,BLD 01,AMR,BLD 01,304,552,B030400,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3757878,2014-10,09/24/2014,10/24/2014,30,E14834236,Y,5222.74,Basic Water and Sewer,Yes,545,5222.74,0
EAST 165TH STREET-BRYANT AVENUE,BRONX,EAST 165TH STREET-BRYANT AVENUE,BLD 01,AMR,BLD 01,304,552,B030400,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3812951,2014-11,10/24/2014,11/23/2014,30,E14834236,Y,5184.40,Basic Water and Sewer,Yes,541,5184.4,0
EAST 165TH STREET-BRYANT AVENUE,BRONX,EAST 165TH STREET-BRYANT AVENUE,BLD 01,AMR,BLD 01,304,552,B030400,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3870953,2014-12,11/23/2014,12/24/2014,31,E14834236,Y,5356.90,Basic Water and Sewer,Yes,559,5356.9,0
EAST 165TH STREET-BRYANT AVENUE,BRONX,EAST 165TH STREET-BRYANT AVENUE,BLD 01,AMR,BLD 01,304,552,B030400,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3943178,2015-01,12/24/2014,01/24/2015,31,E14834236,Y,5299.40,Basic Water and Sewer,Yes,553,5299.4,0
EAST 165TH STREET-BRYANT AVENUE,BRONX,EAST 165TH STREET-BRYANT AVENUE,BLD 01,AMR,BLD 01,304,552,B030400,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3996066,2015-02,01/24/2015,02/22/2015,29,E14834236,Y,4925.66,Basic Water and Sewer,Yes,514,4925.66,0
EAST 165TH STREET-BRYANT AVENUE,BRONX,EAST 165TH STREET-BRYANT AVENUE,BLD 01,AMR,BLD 01,304,552,B030400,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,4060089,2015-03,02/22/2015,03/25/2015,31,E14834236,Y,5270.65,Basic Water and Sewer,Yes,550,5270.65,0
EAST 165TH STREET-BRYANT AVENUE,BRONX,EAST 165TH STREET-BRYANT AVENUE,BLD 01,AMR,BLD 01,304,552,B030400,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,4131834,2015-04,03/25/2015,04/23/2015,29,E14834236,Y,5078.99,Basic Water and Sewer,Yes,530,5078.99,0
EAST 165TH STREET-BRYANT AVENUE,BRONX,EAST 165TH STREET-BRYANT AVENUE,BLD 01,AMR,BLD 01,304,552,B030400,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,4205300,2015-05,04/23/2015,05/23/2015,30,E14834236,Y,5251.48,Basic Water and Sewer,Yes,548,5251.48,0
EAST 165TH STREET-BRYANT AVENUE,BRONX,EAST 165TH STREET-BRYANT AVENUE,BLD 01,AMR,BLD 01,304,552,B030400,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,4247991,2015-06,05/23/2015,06/21/2015,29,E14834236,Y,5098.16,Basic Water and Sewer,Yes,532,5098.16,0
EAST 165TH STREET-BRYANT AVENUE,BRONX,EAST 165TH STREET-BRYANT AVENUE,BLD 01,AMR,BLD 01,304,552,B030400,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,4323894,2015-07,06/21/2015,07/24/2015,33,E14834236,Y,5893.47,Basic Water and Sewer,Yes,602,5893.47,0
EAST 165TH STREET-BRYANT AVENUE,BRONX,EAST 165TH STREET-BRYANT AVENUE,BLD 01,AMR,BLD 01,304,552,B030400,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,4661903,2015-08,07/24/2015,08/20/2015,27,E14834236,Y,4815.54,Basic Water and Sewer,Yes,488,4815.54,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 02,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,2755952,2013-04,02/16/2013,04/22/2013,65,E10127587,N,11133.17,Basic Water and Sewer,Yes,1268,11133.17,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 01,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,2755952,2013-04,02/16/2013,04/22/2013,65,E21855209,N,2721.83,Basic Water and Sewer,Yes,310,2721.83,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 03,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,2755952,2013-04,02/26/2013,04/22/2013,55,E21855193,N,4872.96,Basic Water and Sewer,Yes,555,4872.96,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 02,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,2785762,2013-05,04/22/2013,05/21/2013,29,E10127587,N,5452.44,Basic Water and Sewer,Yes,621,5452.44,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 03,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,2785762,2013-05,04/22/2013,05/21/2013,29,E21855193,N,2405.75,Basic Water and Sewer,Yes,274,2405.75,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 01,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,2785762,2013-05,04/22/2013,05/21/2013,29,E21855209,N,1756.02,Basic Water and Sewer,Yes,200,1756.02,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 02,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,2818533,2013-06,05/21/2013,06/23/2013,33,E10127587,N,6312.89,Basic Water and Sewer,Yes,719,6312.89,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 03,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,2818533,2013-06,05/21/2013,06/23/2013,33,E21855193,N,2713.05,Basic Water and Sewer,Yes,309,2713.05,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 01,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,2818533,2013-06,05/21/2013,06/23/2013,33,E21855209,N,2142.34,Basic Water and Sewer,Yes,244,2142.34,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 02,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,2882785,2013-07,06/23/2013,07/22/2013,29,E10127587,N,5665.96,Basic Water and Sewer,Yes,619,5665.96,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 03,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,2882785,2013-07,06/23/2013,07/22/2013,29,E21855193,N,3972.57,Basic Water and Sewer,Yes,434,3972.57,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 01,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,2882785,2013-07,06/23/2013,07/22/2013,29,E21855209,N,2123.59,Basic Water and Sewer,Yes,232,2123.59,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 02,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,2917405,2013-08,07/22/2013,08/21/2013,30,E10127587,N,7668.11,Basic Water and Sewer,Yes,827,7668.11,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 03,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,2917405,2013-08,07/22/2013,08/21/2013,30,E21855193,N,3579.07,Basic Water and Sewer,Yes,386,3579.07,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 01,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,2917405,2013-08,07/22/2013,08/21/2013,30,E21855209,N,2614.76,Basic Water and Sewer,Yes,282,2614.76,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 02,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,2973667,2013-09,08/21/2013,09/23/2013,33,E10127587,N,7260.13,Basic Water and Sewer,Yes,783,7260.13,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 03,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,2973667,2013-09,08/21/2013,09/23/2013,33,E21855193,N,3755.24,Basic Water and Sewer,Yes,405,3755.24,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 01,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,2973667,2013-09,08/21/2013,09/23/2013,33,E21855209,N,2410.77,Basic Water and Sewer,Yes,260,2410.77,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 02,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3048176,2013-10,09/23/2013,10/23/2013,30,E10127587,N,6685.26,Basic Water and Sewer,Yes,721,6685.26,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 03,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3048176,2013-10,09/23/2013,10/23/2013,30,E21855193,N,2661.12,Basic Water and Sewer,Yes,287,2661.12,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 01,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3048176,2013-10,09/23/2013,10/23/2013,30,E21855209,N,2076.97,Basic Water and Sewer,Yes,224,2076.97,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 02,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3084092,2013-11,10/23/2013,11/25/2013,33,E10127587,N,7825.74,Basic Water and Sewer,Yes,844,7825.74,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 03,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3084092,2013-11,10/23/2013,11/25/2013,33,E21855193,N,2753.84,Basic Water and Sewer,Yes,297,2753.84,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 01,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3084092,2013-11,10/23/2013,11/25/2013,33,E21855209,N,1993.52,Basic Water and Sewer,Yes,215,1993.52,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 02,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3148233,2013-12,11/25/2013,12/22/2013,27,E10127587,N,7399.22,Basic Water and Sewer,Yes,798,7399.22,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 03,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3148233,2013-12,11/25/2013,12/22/2013,27,E21855193,N,2271.69,Basic Water and Sewer,Yes,245,2271.69,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 01,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3148233,2013-12,11/25/2013,12/22/2013,27,E21855209,N,2030.61,Basic Water and Sewer,Yes,219,2030.61,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 02,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3190947,2014-01,12/22/2013,01/23/2014,32,E10127587,N,7733.01,Basic Water and Sewer,Yes,834,7733.01,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 03,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3190947,2014-01,12/22/2013,01/23/2014,32,E21855193,N,2781.66,Basic Water and Sewer,Yes,300,2781.66,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 01,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3190947,2014-01,12/22/2013,01/23/2014,32,E21855209,N,2438.59,Basic Water and Sewer,Yes,263,2438.59,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 02,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3252595,2014-02,01/23/2014,02/23/2014,31,E10127587,N,7121.05,Basic Water and Sewer,Yes,768,7121.05,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 03,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3252595,2014-02,01/23/2014,02/23/2014,31,E21855193,N,2559.13,Basic Water and Sewer,Yes,276,2559.13,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 01,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3252595,2014-02,01/23/2014,02/23/2014,31,E21855209,N,2327.32,Basic Water and Sewer,Yes,251,2327.32,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 02,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3338012,2014-03,02/23/2014,03/23/2014,28,E10127587,N,7028.33,Basic Water and Sewer,Yes,758,7028.33,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 03,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3338012,2014-03,02/23/2014,03/23/2014,28,E21855193,N,1817.35,Basic Water and Sewer,Yes,196,1817.35,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 01,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3338012,2014-03,02/23/2014,03/23/2014,28,E21855209,N,2104.79,Basic Water and Sewer,Yes,227,2104.79,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 02,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3371404,2014-04,03/23/2014,04/21/2014,29,E10127587,N,6555.45,Basic Water and Sewer,Exception,707,6555.45,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 03,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3371404,2014-04,03/23/2014,04/21/2014,29,E21855193,N,3263.81,Basic Water and Sewer,Exception,352,3263.81,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 01,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3371404,2014-04,03/23/2014,04/21/2014,29,E21855209,N,2039.88,Basic Water and Sewer,Exception,220,2039.88,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 02,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3476910,2014-05,04/21/2014,05/21/2014,30,E10127587,N,6323.64,Basic Water and Sewer,Yes,301,6323.64,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 03,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3476910,2014-05,04/21/2014,05/21/2014,30,E21855193,N,2790.93,Basic Water and Sewer,Yes,301,2790.93,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 01,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3476910,2014-05,04/21/2014,05/21/2014,30,E21855209,N,2586.94,Basic Water and Sewer,Yes,279,2586.94,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 02,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3509900,2014-06,05/21/2014,06/22/2014,32,E10127587,N,6648.17,Basic Water and Sewer,Yes,717,6648.17,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 03,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3509900,2014-06,05/21/2014,06/22/2014,32,E21855193,N,4116.86,Basic Water and Sewer,Yes,444,4116.86,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 01,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3509900,2014-06,05/21/2014,06/22/2014,32,E21855209,N,2392.23,Basic Water and Sewer,Yes,258,2392.23,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 02,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3577154,2014-07,06/22/2014,07/22/2014,30,E10127587,N,5697.90,Basic Water and Sewer,Yes,600,5697.9,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 03,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3577154,2014-07,06/22/2014,07/22/2014,30,E21855193,N,3556.02,Basic Water and Sewer,Yes,375,3556.02,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 01,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3577154,2014-07,06/22/2014,07/22/2014,30,E21855209,N,3754.88,Basic Water and Sewer,Yes,394,3754.88,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 02,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3633008,2014-08,07/22/2014,08/21/2014,30,E10127587,N,5730.63,Basic Water and Sewer,Exception,598,5730.63,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 03,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3633008,2014-08,07/22/2014,08/21/2014,30,E21855193,N,2731.16,Basic Water and Sewer,Exception,285,2731.16,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 01,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3633008,2014-08,07/22/2014,08/21/2014,30,E21855209,N,3852.37,Basic Water and Sewer,Exception,402,3852.37,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 02,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3690645,2014-09,08/21/2014,09/22/2014,32,E10127587,N,6439.78,Basic Water and Sewer,Yes,672,6439.78,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 03,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3690645,2014-09,08/21/2014,09/22/2014,32,E21855193,N,3181.56,Basic Water and Sewer,Yes,332,3181.56,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 01,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3690645,2014-09,08/21/2014,09/22/2014,32,E21855209,N,3440.30,Basic Water and Sewer,Yes,359,3440.3,0
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 02,AMR,,338,778,B033800,FEDERAL,NY005015300P,NEW YORK CITY WATER BOARD,3751800,2014-10,09/22/2014,10/22/2014,30,E10127587,N,6669.77,Basic Water and Sewer,Yes,696,6669.77,0
